asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,avrg_speed,distance_speed,distance_cum,delay,fuel,filled_speed,filled_meter
487,2017-10-26 14:58:23,72.0,38263.0,2022.0,0.0,3865119.0,728311.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False
487,2017-10-26 14:58:25,74.0,39067.0,nan,nan,3865131.0,nan,nan,nan,74.0,nan,72.0,41.111111111111114,41.111111111111114,2.0,nan,False,False
487,2017-10-26 14:58:26,75.0,39530.0,nan,nan,3865135.0,728387.0,nan,nan,75.0,728387.0,73.0,20.833333333333332,61.94444444444444,1.0,4.0,False,False
487,2017-10-26 14:58:28,76.0,40394.0,1796.0,nan,3865143.0,nan,nan,nan,76.0,728387.0,73.66666666666667,42.22222222222222,104.16666666666666,2.0,8.0,False,True
487,2017-10-26 14:58:30,78.0,40979.0,nan,36.0,3865151.0,nan,nan,nan,78.0,728387.0,74.25,43.333333333333336,147.5,2.0,8.0,False,True
487,2017-10-26 14:58:31,79.0,41134.0,nan,nan,3865155.0,728488.0,nan,101.0,79.0,728488.0,75.0,21.944444444444443,169.44444444444446,1.0,4.0,False,False
487,2017-10-26 14:58:32,77.0,41125.0,nan,nan,nan,nan,nan,101.0,77.0,728488.0,75.66666666666667,21.38888888888889,190.83333333333334,1.0,4.0,False,True
487,2017-10-26 14:58:33,76.0,40621.0,1776.0,nan,3865159.0,nan,nan,101.0,76.0,728488.0,75.85714285714286,21.11111111111111,211.94444444444446,1.0,4.0,False,True
487,2017-10-26 14:58:35,75.0,39819.0,nan,nan,3865172.0,728550.0,nan,62.0,75.0,728550.0,75.875,41.666666666666664,253.61111111111111,2.0,13.0,False,False
487,2017-10-26 14:58:37,74.0,39273.0,nan,nan,nan,nan,nan,62.0,74.0,728550.0,75.77777777777777,41.111111111111114,294.72222222222223,2.0,13.0,False,True
487,2017-10-26 14:58:39,72.0,38811.0,1683.0,nan,nan,728629.0,nan,79.0,72.0,728629.0,75.6,40.0,334.72222222222223,2.0,13.0,False,False
487,2017-10-26 14:58:40,nan,38167.0,nan,nan,nan,nan,nan,79.0,72.0,728629.0,75.27272727272727,20.0,354.72222222222223,1.0,13.0,True,True
487,2017-10-26 14:58:42,73.0,38295.0,nan,nan,nan,728706.0,nan,77.0,73.0,728706.0,75.27272727272727,40.55555555555556,395.27777777777777,2.0,13.0,False,False
487,2017-10-26 14:58:43,nan,38528.0,1709.0,nan,nan,nan,nan,77.0,73.0,728706.0,75.08333333333333,20.27777777777778,415.55555555555554,1.0,13.0,True,True
487,2017-10-26 14:58:45,nan,38877.0,nan,nan,3865175.0,nan,nan,77.0,73.0,728706.0,75.08333333333333,40.55555555555556,456.1111111111111,2.0,3.0,True,True
487,2017-10-26 14:58:46,74.0,38607.0,nan,nan,3865178.0,nan,nan,77.0,74.0,728706.0,75.08333333333333,20.555555555555557,476.66666666666663,1.0,3.0,False,True
487,2017-10-26 14:58:47,75.0,39077.0,nan,nan,3865180.0,728803.0,nan,97.0,75.0,728803.0,75.0,20.833333333333332,497.49999999999994,1.0,2.0,False,False
